Kat_obrotu_pompy_deg,Skok_tloczka_mm
34.209502639622116,2.3807870868993026
34.30953042511809,2.3857712425498123
34.40955821061406,2.390739037303239
34.50958599611003,2.3956904370919507
34.609613781606,2.4006254079607454
34.709641567101976,2.4055439160670877
34.80966935259794,2.4104459276813364
34.90969713809392,2.41533140918698
35.009724923589886,2.4202003270808654
35.10975270908586,2.4250526479734273
35.20978049458183,2.4298883385889174
35.3098082800778,2.4347073657656333
35.40983606557377,2.439509696456144
35.509863851069746,2.4442952977275216
35.60989163656571,2.4490641367615584
35.70991942206169,2.453816180855002
35.809947207557656,2.4585513974197704
35.90997499305362,2.463269753983182
36.0100027785496,2.4679712181881768
36.110030564045566,2.4726557577935355
36.21005834954154,2.477323340674103
36.31008613503751,2.481973934821008
36.41011392053348,2.4866075083418857
36.51014170602945,2.49122402946109
36.610169491525426,2.4958234665199157
36.71019727702139,2.500405787976816
36.81022506251737,2.504970962407618
36.910252848013336,2.509518958505737
37.01028063350931,2.5140497450823918
37.11030841900528,2.5185632910668185
37.21033620450125,2.523059565506487
37.31036398999722,2.527538537567307
37.410391775493196,2.5320001765338436
37.51041956098916,2.5364444518095266
37.61044734648514,2.540871332916862
37.710475131981106,2.5452807894976397
37.81050291747708,2.5496727913131405
37.91053070297305,2.5540473082443444
38.01055848846902,2.55840431029214
38.11058627396499,2.5627437675775244
38.210614059460966,2.567065650341814
38.31064184495693,2.571369928946844
38.4106696304529,2.5756565738751753
38.510697415948876,2.5799255557302945
38.61072520144484,2.584176845236816
38.71075298694082,2.5884104132406827
38.810780772436786,2.5926262307093664
38.91080855793276,2.596824268732067
39.01083634342873,2.6010044985199112
39.1108641289247,2.605166891406148
39.21089191442067,2.609311418846346
39.310919699916646,2.6134380524185916
39.41094748541261,2.6175467638236793
39.51097527090859,2.6216375248853114
39.611003056404556,2.6257103075502863
39.71103084190053,2.6297650838886923
39.8110586273965,2.633801826094101
39.91108641289247,2.637820506483757
40.01111419838844,2.6418210974987657
40.111141983884416,2.6458035717042843
40.21116976938038,2.649767901789711
40.31119755487636,2.6537140605688703
40.411225340372326,2.6576420209801976
40.5112531258683,2.6615517560869315
40.61128091136427,2.665443239077291
40.71130869686024,2.669316443264664
40.81133648235621,2.673171342087788
40.911364267852186,2.6770079091109342
41.01139205334815,2.680826118024086
41.11141983884412,2.6846259426431236
41.211447624340096,2.6884073569099995
41.31147540983606,2.692170334892919
41.41150319533204,2.695914850786518
41.511530980828006,2.6996408789120396
41.61155876632398,2.703348393717512
41.71158655181995,2.707037369777919
41.81161433731592,2.7107077817953806
41.91164212281189,2.714359604599321
42.011669908307866,2.7179928131466458
42.11169769380383,2.7216073825219103
42.21172547929981,2.725203287937491
42.311753264795776,2.7287805047337574
42.41178105029175,2.732339008379239
42.51180883578772,2.735878774470796
42.61183662128369,2.7393997787337825
42.71186440677966,2.742901997022218
42.811892192275636,2.746385405318949
